PicoQuant FluoFit 4.6.5.0
Saved : 9/23/2014 12:39:33 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #18 Decay: "\..\export for fluofit.dat" (19)
Plotted Data Set #18 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.2615 ; Fitted Data Points: 917

Data Set #18
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    6.0519          0    6.0980          8    6.0519      0.000    6.0519      0.000
    6.0559          1    6.1020          6    6.0559      0.000    6.0559      0.000
    6.0599          0    6.1060          9    6.0599      0.000    6.0599      0.000
    6.0639          1    6.1100         11    6.0639      0.000    6.0639      0.000
    6.0679          0    6.1140          7    6.0679      0.000    6.0679      0.000
    6.0719          0    6.1180          9    6.0719      0.000    6.0719      0.000
    6.0759          0    6.1220          9    6.0759      0.000    6.0759      0.000
    6.0799          0    6.1260         12    6.0799      0.000    6.0799      0.000
    6.0839          2    6.1300         12    6.0839      0.000    6.0839      0.000
    6.0879          1    6.1340          8    6.0879      0.000    6.0879      0.000
    6.0919          0    6.1380          8    6.0919      0.000    6.0919      0.000
    6.0959          1    6.1420          4    6.0959      0.000    6.0959      0.000
    6.0999          0    6.1460          6    6.0999      0.000    6.0999      0.000
    6.1039          0    6.1500          7    6.1039      0.000    6.1039      0.000
    6.1079          0    6.1540         10    6.1079      0.000    6.1079      0.000
    6.1119          0    6.1580          8    6.1119      0.000    6.1119      0.000
    6.1159          0    6.1620          4    6.1159      0.000    6.1159      0.000
    6.1199          0    6.1660         10    6.1199      0.000    6.1199      0.000
    6.1239          0    6.1700          5    6.1239      0.000    6.1239      0.000
    6.1279          0    6.1740          7    6.1279      0.000    6.1279      0.000
    6.1319          0    6.1780          8    6.1319      0.000    6.1319      0.000
    6.1359          0    6.1820          5    6.1359      0.000    6.1359      0.000
    6.1399          0    6.1860          6    6.1399      0.000    6.1399      0.000
    6.1439          1    6.1900          9    6.1439      0.000    6.1439      0.000
    6.1479          0    6.1940          4    6.1479      0.000    6.1479      0.000
    6.1519          0    6.1980          7    6.1519      0.000    6.1519      0.000
    6.1559          1    6.2020          5    6.1559      0.000    6.1559      0.000
    6.1599          0    6.2060          7    6.1599      0.000    6.1599      0.000
    6.1639          0    6.2100          9    6.1639      0.000    6.1639      0.000
    6.1679          0    6.2140          4    6.1679      0.000    6.1679      0.000
    6.1719          2    6.2180          5    6.1719      0.000    6.1719      0.000
    6.1759          0    6.2220          8    6.1759      0.000    6.1759      0.000
    6.1799          0    6.2260         12    6.1799      0.000    6.1799      0.000
    6.1839          0    6.2300          6    6.1839      0.000    6.1839      0.000
    6.1879          0    6.2340          4    6.1879      0.000    6.1879      0.000
    6.1919          1    6.2380          8    6.1919      0.000    6.1919      0.000
    6.1959          1    6.2420          6    6.1959      0.000    6.1959      0.000
    6.1999          0    6.2460          6    6.1999      0.000    6.1999      0.000
    6.2039          0    6.2500          9    6.2039      0.000    6.2039      0.000
    6.2079          0    6.2540          4    6.2079      0.000    6.2079      0.000
    6.2119          0    6.2580          6    6.2119      0.000    6.2119      0.000
    6.2159          0    6.2620          5    6.2159      0.000    6.2159      0.000
    6.2199          0    6.2660          7    6.2199      0.000    6.2199      0.000
    6.2239          0    6.2700          8    6.2239      0.000    6.2239      0.000
    6.2279          0    6.2740         14    6.2279      0.000    6.2279      0.000
    6.2319          0    6.2780          5    6.2319      0.000    6.2319      0.000
    6.2359          0    6.2820          6    6.2359      0.000    6.2359      0.000
    6.2399          1    6.2860          3    6.2399      0.000    6.2399      0.000
    6.2439          1    6.2900          6    6.2439      0.000    6.2439      0.000
    6.2479          0    6.2940         10    6.2479      0.000    6.2479      0.000
    6.2519          0    6.2980          5    6.2519      0.000    6.2519      0.000
    6.2559          0    6.3020          6    6.2559      0.000    6.2559      0.000
    6.2599          0    6.3060          5    6.2599      0.000    6.2599      0.000
    6.2639          0    6.3100          6    6.2639      0.000    6.2639      0.000
    6.2679          0    6.3140         10    6.2679      0.000    6.2679      0.000
    6.2719          0    6.3180          9    6.2719      0.000    6.2719      0.000
    6.2759          0    6.3220          6    6.2759      0.000    6.2759      0.000
    6.2799          1    6.3260          8    6.2799      0.000    6.2799      0.000
    6.2839          1    6.3300          8    6.2839      0.000    6.2839      0.000
    6.2879          0    6.3340          7    6.2879      0.000    6.2879      0.000
    6.2919          0    6.3380          6    6.2919      0.000    6.2919      0.000
    6.2959          1    6.3420          7    6.2959      0.000    6.2959      0.000
    6.2999          0    6.3460          4    6.2999      0.000    6.2999      0.000
    6.3039          0    6.3500         10    6.3039      0.000    6.3039      0.000
    6.3079          0    6.3540         11    6.3079      0.000    6.3079      0.000
    6.3119          0    6.3580         10    6.3119      0.000    6.3119      0.000
    6.3159          1    6.3620          7    6.3159      0.000    6.3159      0.000
    6.3199          0    6.3660          9    6.3199      0.000    6.3199      0.000
    6.3239          1    6.3700          4    6.3239      0.000    6.3239      0.000
    6.3279          0    6.3740          3    6.3279      0.000    6.3279      0.000
    6.3319          0    6.3780          6    6.3319      0.000    6.3319      0.000
    6.3359          1    6.3820          5    6.3359      0.000    6.3359      0.000
    6.3399          0    6.3860          9    6.3399      0.000    6.3399      0.000
    6.3439          0    6.3900          3    6.3439      0.000    6.3439      0.000
    6.3479          0    6.3940          4    6.3479      0.000    6.3479      0.000
    6.3519          0    6.3980          6    6.3519      0.000    6.3519      0.000
    6.3559          0    6.4020          9    6.3559      0.000    6.3559      0.000
    6.3599          2    6.4060         10    6.3599      0.000    6.3599      0.000
    6.3639          0    6.4100         10    6.3639      0.000    6.3639      0.000
    6.3679          0    6.4140          7    6.3679      0.000    6.3679      0.000
    6.3719          0    6.4180         10    6.3719      0.000    6.3719      0.000
    6.3759          1    6.4220         12    6.3759      0.000    6.3759      0.000
    6.3799          1    6.4260          5    6.3799      0.000    6.3799      0.000
    6.3839          0    6.4300          9    6.3839      0.000    6.3839      0.000
    6.3879          0    6.4340          5    6.3879      0.000    6.3879      0.000
    6.3919          0    6.4380          8    6.3919      0.000    6.3919      0.000
    6.3959          1    6.4420          9    6.3959      0.000    6.3959      0.000
    6.3999          1    6.4460          8    6.3999      0.000    6.3999      0.000
    6.4039          0    6.4500          5    6.4039      0.000    6.4039      0.000
    6.4079          0    6.4540          6    6.4079      0.000    6.4079      0.000
    6.4119          0    6.4580          3    6.4119      0.000    6.4119      0.000
    6.4159          0    6.4620          6    6.4159      0.000    6.4159      0.000
    6.4199          1    6.4660          4    6.4199      0.000    6.4199      0.000
    6.4239          0    6.4700          5    6.4239      0.000    6.4239      0.000
    6.4279          0    6.4740          7    6.4279      0.000    6.4279      0.000
    6.4319          0    6.4780          7    6.4319      0.000    6.4319      0.000
    6.4359          1    6.4820          6    6.4359      0.000    6.4359      0.000
    6.4399          1    6.4860          8    6.4399      0.000    6.4399      0.000
    6.4439          2    6.4900         10    6.4439      0.000    6.4439      0.000
    6.4479          1    6.4940          8    6.4479      0.000    6.4479      0.000
    6.4519          0    6.4980         10    6.4519      0.000    6.4519      0.000
    6.4559          0    6.5020          7    6.4559      0.000    6.4559      0.000
    6.4599          0    6.5060         12    6.4599      0.000    6.4599      0.000
    6.4639          0    6.5100          2    6.4639      0.000    6.4639      0.000
    6.4679          0    6.5140          7    6.4679      0.000    6.4679      0.000
    6.4719          0    6.5180         10    6.4719      0.000    6.4719      0.000
    6.4759          0    6.5220         11    6.4759      0.000    6.4759      0.000
    6.4799          0    6.5260          8    6.4799      0.000    6.4799      0.000
    6.4839          0    6.5300          5    6.4839      0.000    6.4839      0.000
    6.4879          0    6.5340          7    6.4879      0.000    6.4879      0.000
    6.4919          1    6.5380         13    6.4919      0.000    6.4919      0.000
    6.4959          1    6.5420          6    6.4959      0.000    6.4959      0.000
    6.4999          0    6.5460          7    6.4999      0.000    6.4999      0.000
