PicoQuant FluoFit 4.6.5.0
Saved : 2/3/2015 4:29:39 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #73 Decay: "\..\Decay histograms for intensity levels.txt" (77)
Plotted Data Set #73 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.4116 ; Fitted Data Points: 3168

Data Set #73
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
   11.4278          0   11.5170         17   11.4278      0.737   11.4278     -0.536
   11.4318          0   11.5210          8   11.4318      0.737   11.4318     -0.536
   11.4358          3   11.5250          7   11.4358      0.736   11.4358      1.075
   11.4398          1   11.5290          9   11.4398      0.736   11.4398      0.184
   11.4438          1   11.5330          4   11.4438      0.736   11.4438      0.184
   11.4478          0   11.5370         13   11.4478      0.736   11.4478     -0.535
   11.4518          3   11.5410          8   11.4518      0.735   11.4518      1.076
   11.4558          2   11.5450          9   11.4558      0.735   11.4558      0.732
   11.4598          0   11.5490          9   11.4598      0.735   11.4598     -0.534
   11.4638          2   11.5530          8   11.4638      0.735   11.4638      0.732
   11.4678          2   11.5570         15   11.4678      0.734   11.4678      0.732
   11.4718          0   11.5610          8   11.4718      0.734   11.4718     -0.534
   11.4758          0   11.5650          9   11.4758      0.733   11.4758     -0.533
   11.4798          1   11.5690          6   11.4798      0.733   11.4798      0.186
   11.4838          1   11.5730          5   11.4838      0.733   11.4838      0.186
   11.4878          0   11.5770          9   11.4878      0.734   11.4878     -0.533
   11.4918          1   11.5810          8   11.4918      0.733   11.4918      0.186
   11.4958          1   11.5850         10   11.4958      0.732   11.4958      0.187
   11.4998          0   11.5890          8   11.4998      0.732   11.4998     -0.533
   11.5038          0   11.5930          8   11.5038      0.732   11.5038     -0.533
   11.5078          0   11.5970         10   11.5078      0.732   11.5078     -0.533
   11.5118          0   11.6010          6   11.5118      0.732   11.5118     -0.532
   11.5158          1   11.6050          4   11.5158      0.733   11.5158      0.186
   11.5198          0   11.6090          7   11.5198      0.733   11.5198     -0.533
   11.5238          0   11.6130          6   11.5238      0.733   11.5238     -0.533
   11.5278          1   11.6170          4   11.5278      0.733   11.5278      0.187
   11.5318          1   11.6210          7   11.5318      0.732   11.5318      0.187
   11.5358          0   11.6250          9   11.5358      0.732   11.5358     -0.532
   11.5398          1   11.6290          9   11.5398      0.732   11.5398      0.187
   11.5438          1   11.6330          9   11.5438      0.732   11.5438      0.187
   11.5478          0   11.6370          5   11.5478      0.732   11.5478     -0.532
   11.5518          0   11.6410          9   11.5518      0.732   11.5518     -0.532
   11.5558          1   11.6450          8   11.5558      0.732   11.5558      0.187
   11.5598          0   11.6490          6   11.5598      0.732   11.5598     -0.533
   11.5638          0   11.6530         11   11.5638      0.732   11.5638     -0.532
   11.5678          0   11.6570          7   11.5678      0.732   11.5678     -0.532
   11.5718          1   11.6610          7   11.5718      0.731   11.5718      0.188
   11.5758          1   11.6650          8   11.5758      0.731   11.5758      0.188
   11.5798          1   11.6690          7   11.5798      0.730   11.5798      0.188
   11.5838          1   11.6730          5   11.5838      0.730   11.5838      0.188
   11.5878          0   11.6770          6   11.5878      0.730   11.5878     -0.531
   11.5918          1   11.6810          6   11.5918      0.730   11.5918      0.188
   11.5958          1   11.6850         11   11.5958      0.730   11.5958      0.188
   11.5998          1   11.6890          6   11.5998      0.730   11.5998      0.189
   11.6038          1   11.6930          8   11.6038      0.729   11.6038      0.189
   11.6078          1   11.6970          6   11.6078      0.728   11.6078      0.190
   11.6118          0   11.7010          7   11.6118      0.728   11.6118     -0.529
   11.6158          1   11.7050          7   11.6158      0.727   11.6158      0.191
   11.6198          1   11.7090         11   11.6198      0.726   11.6198      0.191
   11.6238          0   11.7130          9   11.6238      0.726   11.6238     -0.528
   11.6278          3   11.7170         11   11.6278      0.726   11.6278      1.080
   11.6318          0   11.7210          3   11.6318      0.726   11.6318     -0.528
   11.6358          1   11.7250          9   11.6358      0.725   11.6358      0.192
   11.6398          0   11.7290          7   11.6398      0.725   11.6398     -0.527
   11.6437          1   11.7330         10   11.6437      0.725   11.6437      0.192
   11.6477          0   11.7370          8   11.6477      0.725   11.6477     -0.527
   11.6517          0   11.7410          8   11.6517      0.725   11.6517     -0.527
   11.6557          1   11.7450          4   11.6557      0.724   11.6557      0.192
   11.6597          0   11.7490          9   11.6597      0.724   11.6597     -0.527
   11.6637          1   11.7530          8   11.6637      0.724   11.6637      0.193
   11.6677          0   11.7570          7   11.6677      0.723   11.6677     -0.526
   11.6717          0   11.7610          6   11.6717      0.723   11.6717     -0.526
   11.6757          0   11.7650          7   11.6757      0.722   11.6757     -0.525
   11.6797          0   11.7690          5   11.6797      0.722   11.6797     -0.525
   11.6837          0   11.7730          3   11.6837      0.722   11.6837     -0.525
   11.6877          0   11.7770          5   11.6877      0.721   11.6877     -0.525
   11.6917          0   11.7810         12   11.6917      0.721   11.6917     -0.524
   11.6957          0   11.7850          7   11.6957      0.721   11.6957     -0.524
   11.6997          1   11.7890          8   11.6997      0.720   11.6997      0.195
   11.7037          0   11.7930          6   11.7037      0.720   11.7037     -0.524
   11.7077          0   11.7970          8   11.7077      0.720   11.7077     -0.524
   11.7117          1   11.8010          7   11.7117      0.720   11.7117      0.195
   11.7157          0   11.8050          3   11.7157      0.720   11.7157     -0.524
   11.7197          0   11.8090          6   11.7197      0.720   11.7197     -0.523
   11.7237          1   11.8130          5   11.7237      0.719   11.7237      0.196
   11.7277          0   11.8170          6   11.7277      0.719   11.7277     -0.523
   11.7317          0   11.8210         10   11.7317      0.719   11.7317     -0.523
   11.7357          0   11.8250          9   11.7357      0.719   11.7357     -0.523
   11.7397          0   11.8290         11   11.7397      0.719   11.7397     -0.523
   11.7437          2   11.8330          5   11.7437      0.718   11.7437      0.742
   11.7477          0   11.8370          4   11.7477      0.718   11.7477     -0.522
   11.7517          1   11.8410          4   11.7517      0.717   11.7517      0.197
   11.7557          0   11.8450          7   11.7557      0.717   11.7557     -0.522
   11.7597          0   11.8490          4   11.7597      0.717   11.7597     -0.521
   11.7637          0   11.8530          6   11.7637      0.716   11.7637     -0.521
   11.7677          1   11.8570          3   11.7677      0.716   11.7677      0.199
   11.7717          1   11.8610         10   11.7717      0.714   11.7717      0.199
   11.7757          0   11.8650          5   11.7757      0.714   11.7757     -0.519
   11.7797          1   11.8690          8   11.7797      0.714   11.7797      0.200
   11.7837          0   11.8730         12   11.7837      0.714   11.7837     -0.519
   11.7877          3   11.8770          8   11.7877      0.714   11.7877      1.086
   11.7917          4   11.8810          9   11.7917      0.713   11.7917      1.364
   11.7957          1   11.8850          9   11.7957      0.713   11.7957      0.200
   11.7997          0   11.8890          3   11.7997      0.713   11.7997     -0.518
   11.8037          1   11.8930          8   11.8037      0.712   11.8037      0.201
   11.8077          0   11.8970          7   11.8077      0.711   11.8077     -0.517
   11.8117          2   11.9010          8   11.8117      0.710   11.8117      0.746
   11.8157          0   11.9050          4   11.8157      0.710   11.8157     -0.516
   11.8197          0   11.9090          5   11.8197      0.710   11.8197     -0.516
   11.8237          0   11.9130          5   11.8237      0.710   11.8237     -0.516
   11.8277          0   11.9170         10   11.8277      0.710   11.8277     -0.516
   11.8317          0   11.9210         10   11.8317      0.710   11.8317     -0.516
   11.8357          0   11.9250          6   11.8357      0.709   11.8357     -0.515
   11.8397          0   11.9290         10   11.8397      0.708   11.8397     -0.515
   11.8437          1   11.9330          4   11.8437      0.707   11.8437      0.204
   11.8477          1   11.9370          6   11.8477      0.707   11.8477      0.205
   11.8517          1   11.9410          8   11.8517      0.706   11.8517      0.205
   11.8557          0   11.9450          7   11.8557      0.705   11.8557     -0.513
   11.8597          2   11.9490          9   11.8597      0.705   11.8597      0.749
   11.8637          0   11.9530          7   11.8637      0.705   11.8637     -0.512
   11.8677          1   11.9570          6   11.8677      0.704   11.8677      0.206
   11.8717          1   11.9610          7   11.8717      0.705   11.8717      0.206
   11.8757          0   11.9650          5   11.8757      0.705   11.8757     -0.513
   11.8797          1   11.9690          4   11.8797      0.705   11.8797      0.206
   11.8837          1   11.9730          7   11.8837      0.705   11.8837      0.206
   11.8877          0   11.9770          8   11.8877      0.704   11.8877     -0.512
   11.8917          1   11.9810          6   11.8917      0.704   11.8917      0.207
   11.8957          0   11.9850          8   11.8957      0.703   11.8957     -0.511
   11.8997          2   11.9890          7   11.8997      0.703   11.8997      0.750
